No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
43,	12:45:56,	43,	2.651E+02,	4.970E+02,	4.330E+02
44,	12:45:57,	44,	2.686E+02,	5.270E+02,	4.540E+02
45,	12:45:58,	45,	2.754E+02,	5.250E+02,	4.650E+02
46,	12:46:00,	46,	2.789E+02,	5.530E+02,	4.810E+02
47,	12:46:01,	47,	2.824E+02,	5.570E+02,	4.930E+02
48,	12:46:02,	48,	2.893E+02,	5.770E+02,	5.220E+02
49,	12:46:04,	49,	2.927E+02,	5.990E+02,	5.340E+02
50,	12:46:05,	50,	2.962E+02,	6.080E+02,	5.470E+02
51,	12:46:06,	51,	3.031E+02,	6.340E+02,	5.660E+02
52,	12:46:08,	52,	3.067E+02,	6.470E+02,	5.820E+02
53,	12:46:09,	53,	3.101E+02,	6.670E+02,	5.990E+02
54,	12:46:10,	54,	3.170E+02,	7.290E+02,	6.220E+02
55,	12:46:12,	55,	3.205E+02,	7.320E+02,	6.400E+02
56,	12:46:13,	56,	3.240E+02,	7.520E+02,	6.740E+02
57,	12:46:14,	57,	3.310E+02,	7.670E+02,	6.860E+02
58,	12:46:16,	58,	3.344E+02,	7.830E+02,	7.090E+02
59,	12:46:17,	59,	3.379E+02,	8.130E+02,	7.250E+02
60,	12:46:18,	60,	3.448E+02,	8.300E+02,	7.420E+02
61,	12:46:20,	61,	3.482E+02,	8.250E+02,	7.680E+02
62,	12:46:21,	62,	3.516E+02,	8.560E+02,	8.050E+02
63,	12:46:22,	63,	3.585E+02,	8.780E+02,	8.310E+02
64,	12:46:24,	64,	3.620E+02,	9.050E+02,	8.450E+02
65,	12:46:25,	65,	3.654E+02,	9.260E+02,	8.670E+02
66,	12:46:26,	66,	3.724E+02,	9.540E+02,	8.940E+02
67,	12:46:28,	67,	3.758E+02,	9.760E+02,	9.200E+02
68,	12:46:29,	68,	3.793E+02,	9.810E+02,	9.330E+02
69,	12:46:30,	69,	3.862E+02,	1.000E+03,	9.710E+02
70,	12:46:32,	70,	3.896E+02,	1.000E+03,	9.870E+02
71,	12:46:33,	71,	3.965E+02,	1.000E+03,	1.000E+03
72,	12:46:35,	72,	3.999E+02,	1.000E+03,	1.000E+03
73,	12:46:36,	73,	4.067E+02,	1.000E+03,	1.000E+03
74,	12:46:38,	74,	4.102E+02,	1.000E+03,	1.000E+03
75,	12:46:39,	75,	4.171E+02,	1.000E+03,	1.000E+03
76,	12:46:41,	76,	4.205E+02,	1.000E+03,	1.000E+03
77,	12:46:42,	77,	4.274E+02,	1.000E+03,	1.000E+03
78,	12:46:44,	78,	4.308E+02,	1.000E+03,	1.000E+03
79,	12:46:45,	79,	4.375E+02,	1.000E+03,	1.000E+03
80,	12:46:47,	80,	4.410E+02,	1.000E+03,	1.000E+03
81,	12:46:48,	81,	4.478E+02,	1.000E+03,	1.000E+03
82,	12:46:50,	82,	4.513E+02,	1.000E+03,	1.000E+03
83,	12:46:51,	83,	4.580E+02,	1.000E+03,	1.000E+03
84,	12:46:53,	84,	4.615E+02,	1.000E+03,	1.000E+03
85,	12:46:54,	85,	4.681E+02,	1.000E+03,	1.000E+03
86,	12:46:55,	86,	4.716E+02,	1.000E+03,	1.000E+03
87,	12:46:57,	87,	4.750E+02,	9.990E+02,	1.000E+03
88,	12:46:58,	88,	4.818E+02,	9.990E+02,	1.000E+03
89,	12:47:00,	89,	4.852E+02,	1.000E+03,	1.000E+03
90,	12:47:01,	90,	4.919E+02,	1.000E+03,	1.000E+03
91,	12:47:03,	91,	4.951E+02,	1.000E+03,	1.000E+03
92,	12:47:04,	92,	4.986E+02,	1.000E+03,	1.000E+03
93,	12:47:05,	93,	5.052E+02,	1.000E+03,	1.000E+03
94,	12:47:07,	94,	5.086E+02,	1.000E+03,	1.000E+03
95,	12:47:08,	95,	5.119E+02,	1.000E+03,	1.000E+03
96,	12:47:09,	96,	5.186E+02,	1.000E+03,	1.000E+03
97,	12:47:11,	98,	5.219E+02,	1.000E+03,	1.000E+03
98,	12:47:12,	99,	5.286E+02,	1.000E+03,	1.000E+03
99,	12:47:14,	100,	5.319E+02,	1.000E+03,	1.000E+03
100,	12:47:15,	101,	5.352E+02,	1.000E+03,	1.000E+03
101,	12:47:16,	102,	5.418E+02,	1.000E+03,	1.000E+03
102,	12:47:18,	103,	5.451E+02,	1.000E+03,	1.000E+03
103,	12:47:19,	104,	5.484E+02,	1.000E+03,	1.000E+03
104,	12:47:20,	105,	5.550E+02,	1.000E+03,	1.000E+03
105,	12:47:22,	106,	5.584E+02,	1.000E+03,	1.000E+03
106,	12:47:23,	107,	5.649E+02,	1.000E+03,	1.000E+03
107,	12:47:25,	108,	5.681E+02,	1.000E+03,	1.000E+03
108,	12:47:26,	109,	5.713E+02,	1.000E+03,	1.000E+03
109,	12:47:27,	110,	5.779E+02,	1.000E+03,	1.000E+03
110,	12:47:29,	111,	5.811E+02,	1.000E+03,	1.000E+03
111,	12:47:30,	112,	5.876E+02,	1.000E+03,	1.000E+03
112,	12:47:32,	113,	5.909E+02,	1.000E+03,	1.000E+03
113,	12:47:33,	114,	5.940E+02,	1.000E+03,	1.000E+03
114,	12:47:34,	115,	6.005E+02,	1.000E+03,	1.000E+03
115,	12:47:36,	116,	6.037E+02,	1.000E+03,	1.000E+03
116,	12:47:37,	117,	6.101E+02,	1.000E+03,	1.000E+03
117,	12:47:39,	118,	6.133E+02,	1.000E+03,	1.000E+03
118,	12:47:40,	119,	6.164E+02,	1.000E+03,	1.000E+03
119,	12:47:41,	120,	6.227E+02,	1.000E+03,	1.000E+03
120,	12:47:43,	121,	6.259E+02,	1.000E+03,	1.000E+03
121,	12:47:44,	122,	6.291E+02,	1.000E+03,	1.000E+03
122,	12:47:45,	123,	6.355E+02,	1.000E+03,	1.000E+03
123,	12:47:47,	124,	6.386E+02,	1.000E+03,	1.000E+03
124,	12:47:48,	125,	6.448E+02,	1.000E+03,	1.000E+03
125,	12:47:50,	126,	6.479E+02,	1.000E+03,	1.000E+03
126,	12:47:51,	127,	6.510E+02,	1.000E+03,	1.000E+03
127,	12:47:52,	128,	6.572E+02,	1.000E+03,	1.000E+03
128,	12:47:54,	129,	6.603E+02,	1.000E+03,	1.000E+03
129,	12:47:55,	130,	6.665E+02,	1.000E+03,	1.000E+03
130,	12:47:57,	131,	6.695E+02,	1.000E+03,	1.000E+03
131,	12:47:58,	132,	6.725E+02,	1.000E+03,	1.000E+03
132,	12:47:59,	133,	6.785E+02,	1.000E+03,	1.000E+03
133,	12:48:01,	134,	6.816E+02,	1.000E+03,	1.000E+03
134,	12:48:02,	135,	6.876E+02,	9.990E+02,	1.000E+03
135,	12:48:04,	136,	6.905E+02,	1.000E+03,	1.000E+03
136,	12:48:05,	137,	6.935E+02,	1.000E+03,	1.000E+03
137,	12:48:06,	138,	6.994E+02,	1.000E+03,	1.000E+03
138,	12:48:08,	139,	7.023E+02,	1.000E+03,	1.000E+03
139,	12:48:09,	140,	7.081E+02,	1.000E+03,	1.000E+03
140,	12:48:11,	141,	7.111E+02,	1.000E+03,	1.000E+03
141,	12:48:12,	142,	7.139E+02,	1.000E+03,	1.000E+03
142,	12:48:14,	143,	7.197E+02,	1.000E+03,	1.000E+03
143,	12:48:15,	144,	7.225E+02,	1.000E+03,	1.000E+03
144,	12:48:16,	145,	7.282E+02,	1.000E+03,	1.000E+03
145,	12:48:18,	146,	7.310E+02,	1.000E+03,	1.000E+03
146,	12:48:19,	147,	7.366E+02,	9.990E+02,	1.000E+03
147,	12:48:21,	148,	7.394E+02,	9.990E+02,	1.000E+03
148,	12:48:22,	149,	7.422E+02,	1.000E+03,	1.000E+03
149,	12:48:23,	150,	7.478E+02,	1.000E+03,	1.000E+03
150,	12:48:25,	151,	7.504E+02,	1.000E+03,	1.000E+03
151,	12:48:26,	152,	7.560E+02,	1.000E+03,	1.000E+03
152,	12:48:28,	153,	7.586E+02,	1.000E+03,	1.000E+03
153,	12:48:29,	154,	7.612E+02,	1.000E+03,	1.000E+03
154,	12:48:31,	155,	7.666E+02,	1.000E+03,	1.000E+03
155,	12:48:32,	156,	7.692E+02,	1.000E+03,	1.000E+03
156,	12:48:33,	157,	7.745E+02,	1.000E+03,	1.000E+03
157,	12:48:35,	158,	7.772E+02,	1.000E+03,	1.000E+03
158,	12:48:36,	159,	7.823E+02,	1.000E+03,	1.000E+03
159,	12:48:38,	160,	7.848E+02,	1.000E+03,	1.000E+03
160,	12:48:39,	161,	7.900E+02,	1.000E+03,	1.000E+03
161,	12:48:41,	163,	7.925E+02,	1.000E+03,	1.000E+03
162,	12:48:42,	164,	7.975E+02,	1.000E+03,	1.000E+03
163,	12:48:43,	165,	8.001E+02,	1.000E+03,	1.000E+03
164,	12:48:45,	166,	8.025E+02,	1.000E+03,	1.000E+03
165,	12:48:46,	167,	8.075E+02,	1.000E+03,	1.000E+03
166,	12:48:48,	168,	8.099E+02,	1.000E+03,	1.000E+03
167,	12:48:49,	169,	8.147E+02,	1.000E+03,	1.000E+03
168,	12:48:51,	170,	8.171E+02,	1.000E+03,	1.000E+03
169,	12:48:52,	171,	8.218E+02,	1.000E+03,	1.000E+03
170,	12:48:54,	172,	8.242E+02,	1.000E+03,	1.000E+03
171,	12:48:55,	173,	8.265E+02,	1.000E+03,	1.000E+03
172,	12:48:56,	174,	8.312E+02,	1.000E+03,	1.000E+03
173,	12:48:58,	175,	8.335E+02,	1.000E+03,	1.000E+03
174,	12:48:59,	176,	8.380E+02,	1.000E+03,	1.000E+03
175,	12:49:01,	177,	8.403E+02,	1.000E+03,	1.000E+03
176,	12:49:02,	178,	8.447E+02,	1.000E+03,	1.000E+03
177,	12:49:04,	179,	8.470E+02,	1.000E+03,	1.000E+03
178,	12:49:05,	180,	8.491E+02,	1.000E+03,	1.000E+03
179,	12:49:06,	181,	8.535E+02,	1.000E+03,	1.000E+03
180,	12:49:08,	182,	8.556E+02,	1.000E+03,	1.000E+03
181,	12:49:09,	183,	8.599E+02,	1.000E+03,	1.000E+03
182,	12:49:11,	184,	8.621E+02,	1.000E+03,	1.000E+03
183,	12:49:12,	185,	8.663E+02,	1.000E+03,	1.000E+03
184,	12:49:14,	186,	8.683E+02,	1.000E+03,	1.000E+03
185,	12:49:15,	187,	8.704E+02,	1.000E+03,	1.000E+03
186,	12:49:16,	188,	8.745E+02,	1.000E+03,	1.000E+03
187,	12:49:18,	189,	8.764E+02,	1.000E+03,	1.000E+03
188,	12:49:19,	190,	8.804E+02,	1.000E+03,	1.000E+03
189,	12:49:21,	191,	8.824E+02,	1.000E+03,	1.000E+03
190,	12:49:22,	192,	8.864E+02,	1.000E+03,	1.000E+03
191,	12:49:24,	193,	8.883E+02,	1.000E+03,	1.000E+03
192,	12:49:25,	194,	8.920E+02,	9.990E+02,	1.000E+03
193,	12:49:27,	195,	8.939E+02,	1.000E+03,	1.000E+03
194,	12:49:28,	196,	8.977E+02,	1.000E+03,	1.000E+03
195,	12:49:30,	197,	8.995E+02,	9.990E+02,	1.000E+03
196,	12:49:31,	198,	9.031E+02,	1.000E+03,	1.000E+03
197,	12:49:33,	199,	9.048E+02,	1.000E+03,	1.000E+03
198,	12:49:34,	200,	9.084E+02,	1.000E+03,	1.000E+03
199,	12:49:36,	201,	9.101E+02,	1.000E+03,	1.000E+03
200,	12:49:37,	202,	9.135E+02,	1.000E+03,	1.000E+03
201,	12:49:39,	203,	9.152E+02,	1.000E+03,	1.000E+03
202,	12:49:40,	204,	9.186E+02,	1.000E+03,	1.000E+03
203,	12:49:42,	205,	9.202E+02,	1.000E+03,	1.000E+03
204,	12:49:43,	206,	9.233E+02,	1.000E+03,	1.000E+03
205,	12:49:45,	207,	9.249E+02,	1.000E+03,	1.000E+03
206,	12:49:46,	208,	9.282E+02,	1.000E+03,	1.000E+03
207,	12:49:48,	209,	9.297E+02,	1.000E+03,	1.000E+03
208,	12:49:49,	210,	9.328E+02,	1.000E+03,	1.000E+03
209,	12:49:51,	211,	9.343E+02,	1.000E+03,	1.000E+03
210,	12:49:52,	212,	9.373E+02,	1.000E+03,	1.000E+03
211,	12:49:54,	213,	9.387E+02,	1.000E+03,	1.000E+03
