No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
38,	03:17:50,	38,	2.264E+02,	3.830E+02,	3.560E+02
39,	03:17:51,	39,	2.297E+02,	3.900E+02,	3.670E+02
40,	03:17:52,	40,	2.363E+02,	4.070E+02,	3.790E+02
41,	03:17:54,	41,	2.398E+02,	4.190E+02,	3.890E+02
42,	03:17:55,	42,	2.431E+02,	4.370E+02,	3.940E+02
43,	03:17:56,	43,	2.498E+02,	4.550E+02,	4.030E+02
44,	03:17:57,	44,	2.531E+02,	4.680E+02,	4.190E+02
45,	03:17:59,	45,	2.564E+02,	4.860E+02,	4.370E+02
46,	03:18:00,	46,	2.597E+02,	5.030E+02,	4.520E+02
47,	03:18:01,	47,	2.664E+02,	5.150E+02,	4.700E+02
48,	03:18:03,	48,	2.697E+02,	5.370E+02,	4.960E+02
49,	03:18:04,	49,	2.732E+02,	5.610E+02,	5.070E+02
50,	03:18:05,	50,	2.797E+02,	5.780E+02,	5.240E+02
51,	03:18:06,	51,	2.831E+02,	6.040E+02,	5.350E+02
52,	03:18:08,	52,	2.865E+02,	6.290E+02,	5.490E+02
53,	03:18:09,	53,	2.898E+02,	6.400E+02,	5.670E+02
54,	03:18:10,	54,	2.964E+02,	6.600E+02,	5.910E+02
55,	03:18:12,	55,	2.998E+02,	6.810E+02,	6.030E+02
56,	03:18:13,	56,	3.032E+02,	6.980E+02,	6.280E+02
57,	03:18:14,	57,	3.098E+02,	7.120E+02,	6.430E+02
58,	03:18:16,	58,	3.131E+02,	7.270E+02,	6.720E+02
59,	03:18:17,	59,	3.165E+02,	7.700E+02,	6.910E+02
60,	03:18:18,	60,	3.232E+02,	7.780E+02,	7.280E+02
61,	03:18:20,	61,	3.265E+02,	8.020E+02,	7.540E+02
62,	03:18:21,	62,	3.298E+02,	8.500E+02,	7.670E+02
63,	03:18:22,	63,	3.367E+02,	8.630E+02,	7.900E+02
64,	03:18:24,	64,	3.400E+02,	8.730E+02,	8.170E+02
65,	03:18:25,	65,	3.433E+02,	9.050E+02,	8.410E+02
66,	03:18:26,	66,	3.499E+02,	9.190E+02,	8.660E+02
67,	03:18:28,	67,	3.533E+02,	9.340E+02,	8.840E+02
68,	03:18:29,	68,	3.565E+02,	9.480E+02,	9.180E+02
69,	03:18:30,	69,	3.633E+02,	9.950E+02,	9.500E+02
70,	03:18:32,	70,	3.666E+02,	9.880E+02,	9.550E+02
71,	03:18:33,	71,	3.700E+02,	9.940E+02,	9.600E+02
72,	03:18:34,	72,	3.766E+02,	9.990E+02,	9.860E+02
73,	03:18:36,	73,	3.799E+02,	9.980E+02,	9.990E+02
74,	03:18:37,	74,	3.832E+02,	9.990E+02,	9.990E+02
75,	03:18:38,	75,	3.899E+02,	9.980E+02,	9.990E+02
76,	03:18:40,	76,	3.931E+02,	9.980E+02,	9.990E+02
77,	03:18:41,	77,	3.965E+02,	9.980E+02,	9.990E+02
78,	03:18:42,	78,	4.032E+02,	9.980E+02,	9.990E+02
79,	03:18:44,	79,	4.065E+02,	9.990E+02,	9.990E+02
80,	03:18:45,	80,	4.098E+02,	9.980E+02,	9.990E+02
81,	03:18:46,	81,	4.165E+02,	9.980E+02,	9.990E+02
82,	03:18:48,	82,	4.197E+02,	9.990E+02,	9.990E+02
83,	03:18:49,	83,	4.230E+02,	9.980E+02,	1.000E+03
84,	03:18:50,	84,	4.297E+02,	9.990E+02,	9.990E+02
85,	03:18:52,	85,	4.329E+02,	9.980E+02,	9.990E+02
86,	03:18:53,	86,	4.363E+02,	9.990E+02,	9.990E+02
87,	03:18:54,	87,	4.429E+02,	9.990E+02,	9.990E+02
88,	03:18:56,	88,	4.462E+02,	9.990E+02,	9.990E+02
89,	03:18:57,	89,	4.494E+02,	9.980E+02,	9.990E+02
90,	03:18:58,	90,	4.560E+02,	9.990E+02,	9.990E+02
91,	03:19:00,	91,	4.593E+02,	9.980E+02,	9.990E+02
92,	03:19:01,	92,	4.626E+02,	9.980E+02,	9.990E+02
93,	03:19:02,	93,	4.692E+02,	9.990E+02,	9.990E+02
94,	03:19:04,	94,	4.725E+02,	9.990E+02,	9.990E+02
95,	03:19:05,	95,	4.758E+02,	9.980E+02,	9.990E+02
96,	03:19:06,	97,	4.823E+02,	9.980E+02,	9.990E+02
97,	03:19:07,	98,	4.855E+02,	9.990E+02,	1.000E+03
98,	03:19:09,	99,	4.888E+02,	9.980E+02,	9.990E+02
99,	03:19:10,	100,	4.953E+02,	9.990E+02,	9.990E+02
100,	03:19:11,	101,	4.986E+02,	9.980E+02,	1.000E+03
101,	03:19:13,	102,	5.018E+02,	9.990E+02,	9.990E+02
102,	03:19:14,	103,	5.085E+02,	9.990E+02,	9.990E+02
103,	03:19:15,	104,	5.116E+02,	9.980E+02,	9.990E+02
104,	03:19:17,	105,	5.148E+02,	9.990E+02,	1.000E+03
105,	03:19:18,	106,	5.213E+02,	9.990E+02,	9.990E+02
106,	03:19:19,	107,	5.245E+02,	9.980E+02,	1.000E+03
107,	03:19:21,	108,	5.277E+02,	9.990E+02,	9.990E+02
108,	03:19:22,	109,	5.342E+02,	9.980E+02,	1.000E+03
109,	03:19:23,	110,	5.374E+02,	9.990E+02,	1.000E+03
110,	03:19:25,	111,	5.406E+02,	9.980E+02,	9.990E+02
111,	03:19:26,	112,	5.470E+02,	9.980E+02,	9.990E+02
112,	03:19:27,	113,	5.502E+02,	9.980E+02,	9.990E+02
113,	03:19:29,	114,	5.535E+02,	9.990E+02,	9.990E+02
114,	03:19:30,	115,	5.597E+02,	9.980E+02,	1.000E+03
115,	03:19:31,	116,	5.629E+02,	9.980E+02,	9.990E+02
116,	03:19:33,	117,	5.661E+02,	9.990E+02,	1.000E+03
117,	03:19:34,	118,	5.724E+02,	9.980E+02,	1.000E+03
118,	03:19:36,	119,	5.756E+02,	9.990E+02,	9.990E+02
119,	03:19:37,	120,	5.788E+02,	9.990E+02,	9.990E+02
120,	03:19:38,	121,	5.851E+02,	9.980E+02,	9.990E+02
121,	03:19:40,	122,	5.882E+02,	9.980E+02,	9.990E+02
122,	03:19:41,	123,	5.912E+02,	9.980E+02,	9.990E+02
123,	03:19:42,	124,	5.975E+02,	9.980E+02,	9.990E+02
124,	03:19:44,	125,	6.007E+02,	9.980E+02,	9.990E+02
125,	03:19:45,	126,	6.068E+02,	9.990E+02,	1.000E+03
126,	03:19:46,	127,	6.099E+02,	9.980E+02,	9.990E+02
127,	03:19:48,	128,	6.130E+02,	9.990E+02,	9.990E+02
128,	03:19:49,	129,	6.192E+02,	9.990E+02,	9.990E+02
129,	03:19:51,	130,	6.222E+02,	9.980E+02,	1.000E+03
130,	03:19:52,	131,	6.253E+02,	9.990E+02,	9.990E+02
131,	03:19:53,	132,	6.315E+02,	9.990E+02,	9.990E+02
132,	03:19:55,	133,	6.344E+02,	9.980E+02,	9.990E+02
133,	03:19:56,	134,	6.374E+02,	9.980E+02,	9.990E+02
134,	03:19:57,	135,	6.434E+02,	9.980E+02,	9.990E+02
135,	03:19:59,	136,	6.464E+02,	9.990E+02,	9.990E+02
136,	03:20:00,	137,	6.524E+02,	9.980E+02,	9.990E+02
137,	03:20:02,	138,	6.554E+02,	9.990E+02,	9.990E+02
138,	03:20:03,	139,	6.583E+02,	9.980E+02,	9.990E+02
139,	03:20:04,	140,	6.644E+02,	9.990E+02,	9.990E+02
140,	03:20:06,	141,	6.673E+02,	9.980E+02,	9.990E+02
141,	03:20:07,	142,	6.732E+02,	9.970E+02,	9.990E+02
142,	03:20:09,	143,	6.761E+02,	9.980E+02,	9.990E+02
143,	03:20:10,	144,	6.790E+02,	9.980E+02,	9.990E+02
144,	03:20:11,	145,	6.848E+02,	9.980E+02,	9.990E+02
145,	03:20:13,	146,	6.877E+02,	9.980E+02,	9.990E+02
146,	03:20:14,	147,	6.935E+02,	9.980E+02,	9.990E+02
147,	03:20:15,	148,	6.963E+02,	9.990E+02,	9.990E+02
148,	03:20:17,	149,	6.991E+02,	9.980E+02,	9.990E+02
149,	03:20:18,	150,	7.048E+02,	9.990E+02,	9.990E+02
150,	03:20:20,	151,	7.076E+02,	9.980E+02,	9.990E+02
151,	03:20:21,	152,	7.105E+02,	9.980E+02,	9.990E+02
152,	03:20:22,	153,	7.161E+02,	9.990E+02,	9.990E+02
153,	03:20:24,	154,	7.188E+02,	9.980E+02,	9.990E+02
154,	03:20:25,	155,	7.244E+02,	9.980E+02,	9.990E+02
155,	03:20:27,	156,	7.271E+02,	9.990E+02,	9.990E+02
156,	03:20:28,	157,	7.326E+02,	9.980E+02,	1.000E+03
157,	03:20:30,	158,	7.353E+02,	9.980E+02,	9.990E+02
158,	03:20:31,	159,	7.380E+02,	9.990E+02,	9.990E+02
159,	03:20:32,	160,	7.435E+02,	9.980E+02,	9.990E+02
160,	03:20:34,	162,	7.461E+02,	9.990E+02,	9.990E+02
161,	03:20:35,	163,	7.515E+02,	9.980E+02,	9.990E+02
162,	03:20:37,	164,	7.540E+02,	9.990E+02,	9.990E+02
163,	03:20:38,	165,	7.567E+02,	9.990E+02,	9.990E+02
164,	03:20:39,	166,	7.620E+02,	9.980E+02,	9.990E+02
165,	03:20:41,	167,	7.646E+02,	9.980E+02,	9.990E+02
166,	03:20:42,	168,	7.672E+02,	9.980E+02,	9.990E+02
167,	03:20:44,	169,	7.723E+02,	9.990E+02,	9.990E+02
168,	03:20:45,	170,	7.750E+02,	9.990E+02,	9.990E+02
169,	03:20:46,	171,	7.801E+02,	9.980E+02,	9.990E+02
170,	03:20:48,	172,	7.825E+02,	9.990E+02,	9.990E+02
171,	03:20:49,	173,	7.875E+02,	9.990E+02,	9.990E+02
172,	03:20:51,	174,	7.901E+02,	9.990E+02,	9.990E+02
173,	03:20:52,	175,	7.925E+02,	9.980E+02,	9.990E+02
174,	03:20:53,	176,	7.975E+02,	9.990E+02,	1.000E+03
175,	03:20:55,	177,	7.999E+02,	9.980E+02,	9.990E+02
176,	03:20:56,	178,	8.048E+02,	9.980E+02,	9.990E+02
177,	03:20:58,	179,	8.072E+02,	9.990E+02,	9.990E+02
178,	03:20:59,	180,	8.096E+02,	9.980E+02,	9.990E+02
179,	03:21:00,	181,	8.144E+02,	9.980E+02,	9.990E+02
180,	03:21:02,	182,	8.167E+02,	9.990E+02,	9.990E+02
181,	03:21:03,	183,	8.213E+02,	9.980E+02,	9.990E+02
182,	03:21:05,	184,	8.238E+02,	9.990E+02,	9.990E+02
183,	03:21:06,	185,	8.283E+02,	9.990E+02,	9.990E+02
184,	03:21:08,	186,	8.306E+02,	9.990E+02,	9.990E+02
185,	03:21:09,	187,	8.329E+02,	9.980E+02,	9.990E+02
186,	03:21:10,	188,	8.373E+02,	9.980E+02,	1.000E+03
187,	03:21:12,	189,	8.396E+02,	9.980E+02,	9.990E+02
188,	03:21:13,	190,	8.440E+02,	9.980E+02,	1.000E+03
189,	03:21:14,	191,	8.462E+02,	9.980E+02,	9.990E+02
190,	03:21:16,	192,	8.484E+02,	9.980E+02,	9.990E+02
191,	03:21:17,	193,	8.527E+02,	9.980E+02,	1.000E+03
192,	03:21:19,	194,	8.548E+02,	9.980E+02,	9.990E+02
193,	03:21:20,	195,	8.591E+02,	9.990E+02,	9.990E+02
194,	03:21:22,	196,	8.612E+02,	9.990E+02,	9.990E+02
195,	03:21:23,	197,	8.633E+02,	9.980E+02,	9.990E+02
196,	03:21:25,	198,	8.673E+02,	9.980E+02,	9.990E+02
197,	03:21:26,	199,	8.694E+02,	9.980E+02,	9.990E+02
198,	03:21:27,	200,	8.735E+02,	9.980E+02,	9.990E+02
199,	03:21:29,	201,	8.755E+02,	9.980E+02,	9.990E+02
200,	03:21:30,	202,	8.794E+02,	9.980E+02,	9.990E+02
201,	03:21:32,	203,	8.814E+02,	9.990E+02,	9.990E+02
202,	03:21:33,	204,	8.834E+02,	9.990E+02,	9.990E+02
203,	03:21:34,	205,	8.873E+02,	9.980E+02,	9.990E+02
204,	03:21:36,	206,	8.891E+02,	9.980E+02,	9.990E+02
205,	03:21:37,	207,	8.929E+02,	9.980E+02,	9.990E+02
206,	03:21:39,	208,	8.948E+02,	9.980E+02,	9.990E+02
207,	03:21:40,	209,	8.967E+02,	9.990E+02,	9.990E+02
208,	03:21:41,	210,	9.003E+02,	9.990E+02,	9.990E+02
209,	03:21:43,	211,	9.021E+02,	9.990E+02,	9.990E+02
210,	03:21:44,	212,	9.058E+02,	9.990E+02,	9.990E+02
211,	03:21:46,	213,	9.075E+02,	9.990E+02,	9.990E+02
212,	03:21:47,	214,	9.093E+02,	9.990E+02,	9.990E+02
213,	03:21:48,	215,	9.128E+02,	9.990E+02,	9.990E+02
214,	03:21:50,	216,	9.145E+02,	9.990E+02,	1.000E+03
215,	03:21:51,	217,	9.179E+02,	9.980E+02,	9.990E+02
216,	03:21:53,	218,	9.196E+02,	9.990E+02,	9.990E+02
217,	03:21:54,	219,	9.213E+02,	9.980E+02,	9.990E+02
218,	03:21:55,	220,	9.246E+02,	9.980E+02,	9.990E+02
219,	03:21:57,	221,	9.262E+02,	9.990E+02,	9.990E+02
220,	03:21:58,	222,	9.294E+02,	9.980E+02,	9.990E+02
221,	03:22:00,	223,	9.309E+02,	9.980E+02,	9.990E+02
222,	03:22:01,	224,	9.325E+02,	9.990E+02,	9.990E+02
223,	03:22:02,	225,	9.356E+02,	9.980E+02,	9.990E+02
224,	03:22:04,	227,	9.372E+02,	9.980E+02,	9.990E+02
225,	03:22:05,	228,	9.402E+02,	9.980E+02,	9.990E+02
226,	03:22:07,	229,	9.417E+02,	9.990E+02,	9.990E+02
227,	03:22:08,	230,	9.431E+02,	9.990E+02,	9.990E+02
228,	03:22:09,	231,	9.459E+02,	9.980E+02,	9.990E+02
229,	03:22:11,	232,	9.474E+02,	9.980E+02,	9.990E+02
230,	03:22:12,	233,	9.502E+02,	9.990E+02,	9.990E+02
231,	03:22:14,	234,	9.515E+02,	9.980E+02,	9.990E+02
